"","X","word","sentiment"
"8493",8493,"napkin","sadness"
"8494",8494,"nappy","disgust"
"8495",8495,"nappy","negative"
"8496",8496,"narcotic","negative"
"8497",8497,"nascent","anticipation"
"8498",8498,"nasty","anger"
"8499",8499,"nasty","disgust"
"8500",8500,"nasty","fear"
"8501",8501,"nasty","negative"
"8502",8502,"nasty","sadness"
"8503",8503,"nation","trust"
"8504",8504,"naturalist","positive"
"8505",8505,"naughty","negative"
"8506",8506,"nausea","disgust"
"8507",8507,"nausea","negative"
"8508",8508,"nauseous","disgust"
"8509",8509,"nauseous","negative"
"8510",8510,"nauseous","sadness"
"8511",8511,"navigable","anticipation"
"8512",8512,"navigable","positive"
"8513",8513,"navigator","anticipation"
"8514",8514,"navigator","trust"
"8515",8515,"nay","negative"
"8516",8516,"neatly","positive"
"8517",8517,"necessity","sadness"
"8518",8518,"nectar","positive"
"8519",8519,"needful","negative"
"8520",8520,"needle","positive"
"8521",8521,"needy","negative"
"8522",8522,"nefarious","disgust"
"8523",8523,"nefarious","fear"
"8524",8524,"nefarious","negative"
"8525",8525,"nefarious","sadness"
"8526",8526,"nefarious","surprise"
"8527",8527,"negation","anger"
"8528",8528,"negation","negative"
"8529",8529,"negative","negative"
"8530",8530,"negative","sadness"
"8531",8531,"neglect","negative"
"8532",8532,"neglected","anger"
"8533",8533,"neglected","disgust"
"8534",8534,"neglected","negative"
"8535",8535,"neglected","sadness"
"8536",8536,"neglecting","negative"
"8537",8537,"negligence","negative"
"8538",8538,"negligent","negative"
"8539",8539,"negligently","negative"
"8540",8540,"negotiate","positive"
"8541",8541,"negotiate","trust"
"8542",8542,"negotiator","positive"
"8543",8543,"negro","negative"
"8544",8544,"negro","sadness"
"8545",8545,"neighbor","anticipation"
"8546",8546,"neighbor","positive"
"8547",8547,"neighbor","trust"
"8548",8548,"neighborhood","anticipation"
"8549",8549,"nepotism","anger"
"8550",8550,"nepotism","disgust"
"8551",8551,"nepotism","negative"
"8552",8552,"nepotism","sadness"
"8553",8553,"nerve","positive"
"8554",8554,"nervous","anticipation"
"8555",8555,"nervous","fear"
"8556",8556,"nervous","negative"
"8557",8557,"nervousness","fear"
"8558",8558,"nest","trust"
"8559",8559,"nestle","positive"
"8560",8560,"nestle","trust"
"8561",8561,"nether","anger"
"8562",8562,"nether","fear"
"8563",8563,"nether","negative"
"8564",8564,"nether","sadness"
"8565",8565,"nettle","anger"
"8566",8566,"nettle","disgust"
"8567",8567,"nettle","negative"
"8568",8568,"network","anticipation"
"8569",8569,"neuralgia","fear"
"8570",8570,"neuralgia","negative"
"8571",8571,"neuralgia","sadness"
"8572",8572,"neurosis","fear"
"8573",8573,"neurosis","negative"
"8574",8574,"neurosis","sadness"
"8575",8575,"neurotic","disgust"
"8576",8576,"neurotic","fear"
"8577",8577,"neurotic","negative"
"8578",8578,"neutral","anticipation"
"8579",8579,"neutral","trust"
"8580",8580,"neutrality","trust"
"8581",8581,"newcomer","fear"
"8582",8582,"newcomer","surprise"
"8583",8583,"nicotine","disgust"
"8584",8584,"nicotine","negative"
"8585",8585,"nigger","negative"
"8586",8586,"nightmare","fear"
"8587",8587,"nightmare","negative"
"8588",8588,"nihilism","negative"
"8589",8589,"nobility","anticipation"
"8590",8590,"nobility","positive"
"8591",8591,"nobility","trust"
"8592",8592,"noble","positive"
"8593",8593,"noble","trust"
"8594",8594,"nobleman","positive"
"8595",8595,"nobleman","trust"
"8596",8596,"noise","negative"
"8597",8597,"noisy","anger"
"8598",8598,"noisy","negative"
"8599",8599,"nomination","positive"
"8600",8600,"noncompliance","anger"
"8601",8601,"noncompliance","anticipation"
"8602",8602,"noncompliance","fear"
"8603",8603,"noncompliance","negative"
"8604",8604,"noncompliance","sadness"
"8605",8605,"nonsense","negative"
"8606",8606,"nonsensical","negative"
"8607",8607,"nonsensical","sadness"
"8608",8608,"noose","negative"
"8609",8609,"noose","sadness"
"8610",8610,"normality","positive"
"8611",8611,"nose","disgust"
"8612",8612,"notable","joy"
"8613",8613,"notable","positive"
"8614",8614,"notable","trust"
"8615",8615,"notables","positive"
"8616",8616,"notary","trust"
"8617",8617,"noted","positive"
"8618",8618,"nothingness","negative"
"8619",8619,"nothingness","sadness"
"8620",8620,"notification","anticipation"
"8621",8621,"notion","positive"
"8622",8622,"notoriety","anger"
"8623",8623,"notoriety","disgust"
"8624",8624,"notoriety","fear"
"8625",8625,"notoriety","negative"
"8626",8626,"notoriety","positive"
"8627",8627,"nourishment","positive"
"8628",8628,"noxious","disgust"
"8629",8629,"noxious","fear"
"8630",8630,"noxious","negative"
"8631",8631,"nuisance","anger"
"8632",8632,"nuisance","negative"
"8633",8633,"nul","negative"
"8634",8634,"nullify","negative"
"8635",8635,"nullify","surprise"
"8636",8636,"numb","negative"
"8637",8637,"numbers","positive"
"8638",8638,"numbness","negative"
"8639",8639,"numbness","sadness"
"8640",8640,"nun","negative"
"8641",8641,"nun","trust"
"8642",8642,"nurse","positive"
"8643",8643,"nurse","trust"
"8644",8644,"nursery","joy"
"8645",8645,"nursery","positive"
"8646",8646,"nursery","trust"
"8647",8647,"nurture","anger"
"8648",8648,"nurture","anticipation"
"8649",8649,"nurture","disgust"
"8650",8650,"nurture","fear"
"8651",8651,"nurture","joy"
"8652",8652,"nurture","positive"
"8653",8653,"nurture","trust"
"8654",8654,"nutritious","positive"
"8655",8655,"nutritious","sadness"
"8656",8656,"oaf","negative"
"8657",8657,"oak","positive"
"8658",8658,"oasis","anticipation"
"8659",8659,"oasis","joy"
"8660",8660,"oasis","positive"
"8661",8661,"oasis","trust"
"8662",8662,"oath","positive"
"8663",8663,"oath","trust"
"8664",8664,"obedience","positive"
"8665",8665,"obedience","trust"
"8666",8666,"obese","disgust"
"8667",8667,"obese","negative"
"8668",8668,"obesity","disgust"
"8669",8669,"obesity","negative"
"8670",8670,"obesity","sadness"
"8671",8671,"obey","fear"
"8672",8672,"obey","trust"
"8673",8673,"obi","disgust"
"8674",8674,"obi","fear"
"8675",8675,"obi","negative"
"8676",8676,"obit","negative"
"8677",8677,"obit","sadness"
"8678",8678,"obit","surprise"
"8679",8679,"obituary","negative"
"8680",8680,"obituary","sadness"
"8681",8681,"objection","anger"
"8682",8682,"objection","negative"
"8683",8683,"objectionable","negative"
"8684",8684,"objective","anticipation"
"8685",8685,"objective","positive"
"8686",8686,"objective","trust"
"8687",8687,"oblige","negative"
"8688",8688,"oblige","trust"
"8689",8689,"obliging","anger"
"8690",8690,"obliging","anticipation"
"8691",8691,"obliging","disgust"
"8692",8692,"obliging","fear"
"8693",8693,"obliging","joy"
"8694",8694,"obliging","positive"
"8695",8695,"obliging","surprise"
"8696",8696,"obliging","trust"
"8697",8697,"obligor","fear"
"8698",8698,"obligor","negative"
"8699",8699,"obliterate","anger"
"8700",8700,"obliterate","fear"
"8701",8701,"obliterate","negative"
"8702",8702,"obliterate","sadness"
"8703",8703,"obliterated","anger"
"8704",8704,"obliterated","fear"
"8705",8705,"obliterated","negative"
"8706",8706,"obliteration","fear"
"8707",8707,"obliteration","negative"
"8708",8708,"obliteration","sadness"
"8709",8709,"oblivion","anger"
"8710",8710,"oblivion","fear"
"8711",8711,"oblivion","negative"
"8712",8712,"obnoxious","anger"
"8713",8713,"obnoxious","disgust"
"8714",8714,"obnoxious","negative"
"8715",8715,"obnoxious","sadness"
"8716",8716,"obscene","disgust"
"8717",8717,"obscene","negative"
"8718",8718,"obscenity","anger"
"8719",8719,"obscenity","disgust"
"8720",8720,"obscenity","negative"
"8721",8721,"obscurity","negative"
"8722",8722,"observant","positive"
"8723",8723,"obstacle","anger"
"8724",8724,"obstacle","fear"
"8725",8725,"obstacle","negative"
"8726",8726,"obstacle","sadness"
"8727",8727,"obstetrician","trust"
"8728",8728,"obstinate","negative"
"8729",8729,"obstruct","anger"
"8730",8730,"obstruct","fear"
"8731",8731,"obstruct","negative"
"8732",8732,"obstruction","negative"
"8733",8733,"obstructive","anger"
"8734",8734,"obstructive","negative"
"8735",8735,"obtainable","joy"
"8736",8736,"obtainable","positive"
"8737",8737,"obtuse","negative"
"8738",8738,"obvious","positive"
"8739",8739,"obvious","trust"
"8740",8740,"occasional","surprise"
"8741",8741,"occult","disgust"
"8742",8742,"occult","fear"
"8743",8743,"occult","negative"
"8744",8744,"occupant","positive"
"8745",8745,"occupant","trust"
"8746",8746,"occupation","positive"
"8747",8747,"occupy","positive"
"8748",8748,"octopus","disgust"
"8749",8749,"oddity","disgust"
"8750",8750,"oddity","negative"
"8751",8751,"oddity","sadness"
"8752",8752,"oddity","surprise"
"8753",8753,"odious","anger"
"8754",8754,"odious","disgust"
"8755",8755,"odious","fear"
"8756",8756,"odious","negative"
"8757",8757,"odor","negative"
"8758",8758,"offend","anger"
"8759",8759,"offend","disgust"
"8760",8760,"offend","negative"
"8761",8761,"offended","anger"
"8762",8762,"offended","negative"
"8763",8763,"offended","sadness"
"8764",8764,"offender","anger"
"8765",8765,"offender","disgust"
"8766",8766,"offender","fear"
"8767",8767,"offender","negative"
"8768",8768,"offender","sadness"
"8769",8769,"offense","anger"
"8770",8770,"offense","disgust"
"8771",8771,"offense","fear"
"8772",8772,"offense","negative"
"8773",8773,"offense","sadness"
"8774",8774,"offensive","anger"
"8775",8775,"offensive","disgust"
"8776",8776,"offensive","negative"
"8777",8777,"offer","positive"
"8778",8778,"offering","trust"
"8779",8779,"offhand","negative"
"8780",8780,"officer","positive"
"8781",8781,"officer","trust"
"8782",8782,"official","trust"
"8783",8783,"offing","negative"
"8784",8784,"offset","anticipation"
"8785",8785,"offset","positive"
"8786",8786,"offshoot","positive"
"8787",8787,"ogre","disgust"
"8788",8788,"ogre","fear"
"8789",8789,"ogre","negative"
"8790",8790,"older","sadness"
"8791",8791,"olfactory","anticipation"
"8792",8792,"olfactory","negative"
"8793",8793,"oligarchy","negative"
"8794",8794,"omen","anticipation"
"8795",8795,"omen","fear"
"8796",8796,"omen","negative"
"8797",8797,"ominous","anticipation"
"8798",8798,"ominous","fear"
"8799",8799,"ominous","negative"
"8800",8800,"omit","negative"
"8801",8801,"omnipotence","fear"
"8802",8802,"omnipotence","negative"
"8803",8803,"omnipotence","positive"
"8804",8804,"omniscient","positive"
"8805",8805,"omniscient","trust"
"8806",8806,"onerous","anger"
"8807",8807,"onerous","negative"
"8808",8808,"onerous","sadness"
"8809",8809,"ongoing","anticipation"
"8810",8810,"onset","anticipation"
"8811",8811,"onus","negative"
"8812",8812,"ooze","disgust"
"8813",8813,"ooze","negative"
"8814",8814,"opaque","negative"
"8815",8815,"openness","positive"
"8816",8816,"opera","anger"
"8817",8817,"opera","anticipation"
"8818",8818,"opera","fear"
"8819",8819,"opera","joy"
"8820",8820,"opera","positive"
"8821",8821,"opera","sadness"
"8822",8822,"opera","surprise"
"8823",8823,"opera","trust"
"8824",8824,"operatic","negative"
"8825",8825,"operation","fear"
"8826",8826,"operation","trust"
"8827",8827,"opiate","negative"
"8828",8828,"opinionated","anger"
"8829",8829,"opinionated","negative"
"8830",8830,"opium","anger"
"8831",8831,"opium","disgust"
"8832",8832,"opium","fear"
"8833",8833,"opium","negative"
"8834",8834,"opium","sadness"
"8835",8835,"opponent","anger"
"8836",8836,"opponent","anticipation"
"8837",8837,"opponent","disgust"
"8838",8838,"opponent","fear"
"8839",8839,"opponent","negative"
"8840",8840,"opportune","joy"
"8841",8841,"opportune","positive"
"8842",8842,"opportunity","anticipation"
"8843",8843,"opportunity","positive"
"8844",8844,"oppose","negative"
"8845",8845,"opposed","anger"
"8846",8846,"opposed","fear"
"8847",8847,"opposed","negative"
"8848",8848,"opposition","anger"
"8849",8849,"opposition","negative"
"8850",8850,"oppress","anger"
"8851",8851,"oppress","disgust"
"8852",8852,"oppress","fear"
"8853",8853,"oppress","negative"
"8854",8854,"oppress","sadness"
"8855",8855,"oppression","anger"
"8856",8856,"oppression","disgust"
"8857",8857,"oppression","fear"
"8858",8858,"oppression","negative"
"8859",8859,"oppression","sadness"
"8860",8860,"oppressive","anger"
"8861",8861,"oppressive","disgust"
"8862",8862,"oppressive","fear"
"8863",8863,"oppressive","negative"
"8864",8864,"oppressive","sadness"
"8865",8865,"oppressor","anger"
"8866",8866,"oppressor","fear"
"8867",8867,"oppressor","negative"
"8868",8868,"oppressor","sadness"
"8869",8869,"optimism","anticipation"
"8870",8870,"optimism","joy"
"8871",8871,"optimism","positive"
"8872",8872,"optimism","surprise"
"8873",8873,"optimism","trust"
"8874",8874,"optimist","positive"
"8875",8875,"optimist","trust"
"8876",8876,"option","positive"
"8877",8877,"optional","positive"
"8878",8878,"oracle","anticipation"
"8879",8879,"oracle","positive"
"8880",8880,"oracle","trust"
"8881",8881,"oration","positive"
"8882",8882,"orc","anger"
"8883",8883,"orc","disgust"
"8884",8884,"orc","fear"
"8885",8885,"orc","negative"
"8886",8886,"orchestra","anger"
"8887",8887,"orchestra","joy"
"8888",8888,"orchestra","positive"
"8889",8889,"orchestra","sadness"
"8890",8890,"orchestra","trust"
"8891",8891,"ordained","positive"
"8892",8892,"ordained","trust"
"8893",8893,"ordeal","anger"
"8894",8894,"ordeal","negative"
"8895",8895,"ordeal","surprise"
"8896",8896,"orderly","positive"
"8897",8897,"ordinance","trust"
"8898",8898,"ordination","anticipation"
"8899",8899,"ordination","joy"
"8900",8900,"ordination","positive"
"8901",8901,"ordination","trust"
"8902",8902,"ordnance","fear"
"8903",8903,"ordnance","negative"
"8904",8904,"organ","anticipation"
"8905",8905,"organ","joy"
"8906",8906,"organic","positive"
"8907",8907,"organization","anticipation"
"8908",8908,"organization","joy"
"8909",8909,"organization","positive"
"8910",8910,"organization","surprise"
"8911",8911,"organization","trust"
"8912",8912,"organize","positive"
"8913",8913,"organized","positive"
"8914",8914,"orgasm","anticipation"
"8915",8915,"orgasm","joy"
"8916",8916,"orgasm","positive"
"8917",8917,"originality","positive"
"8918",8918,"originality","surprise"
"8919",8919,"ornamented","positive"
"8920",8920,"ornate","positive"
"8921",8921,"orphan","fear"
"8922",8922,"orphan","negative"
"8923",8923,"orphan","sadness"
"8924",8924,"orthodoxy","trust"
"8925",8925,"ostensibly","negative"
"8926",8926,"oust","anger"
"8927",8927,"oust","negative"
"8928",8928,"oust","sadness"
"8929",8929,"outburst","anger"
"8930",8930,"outburst","fear"
"8931",8931,"outburst","joy"
"8932",8932,"outburst","negative"
"8933",8933,"outburst","positive"
"8934",8934,"outburst","sadness"
"8935",8935,"outburst","surprise"
"8936",8936,"outcast","disgust"
"8937",8937,"outcast","fear"
"8938",8938,"outcast","negative"
"8939",8939,"outcast","sadness"
"8940",8940,"outcome","positive"
"8941",8941,"outcry","anger"
"8942",8942,"outcry","fear"
"8943",8943,"outcry","negative"
"8944",8944,"outcry","surprise"
"8945",8945,"outdo","anticipation"
"8946",8946,"outdo","positive"
"8947",8947,"outhouse","disgust"
"8948",8948,"outhouse","negative"
"8949",8949,"outlandish","negative"
"8950",8950,"outlaw","negative"
"8951",8951,"outpost","fear"
"8952",8952,"outrage","anger"
"8953",8953,"outrage","disgust"
"8954",8954,"outrage","negative"
"8955",8955,"outrageous","surprise"
"8956",8956,"outsider","fear"
"8957",8957,"outstanding","joy"
"8958",8958,"outstanding","negative"
"8959",8959,"outstanding","positive"
"8960",8960,"outward","positive"
"8961",8961,"ovation","negative"
"8962",8962,"ovation","sadness"
"8963",8963,"overbearing","anger"
"8964",8964,"overbearing","negative"
"8965",8965,"overburden","negative"
"8966",8966,"overcast","negative"
"8967",8967,"overdo","negative"
"8968",8968,"overdose","negative"
"8969",8969,"overdue","anticipation"
"8970",8970,"overdue","negative"
"8971",8971,"overdue","sadness"
"8972",8972,"overdue","surprise"
"8973",8973,"overestimate","surprise"
"8974",8974,"overestimated","negative"
"8975",8975,"overflow","negative"
"8976",8976,"overgrown","negative"
"8977",8977,"overjoyed","joy"
"8978",8978,"overjoyed","positive"
"8979",8979,"overload","negative"
"8980",8980,"overload","sadness"
"8981",8981,"overpaid","negative"
"8982",8982,"overpower","negative"
"8983",8983,"overpowering","anger"
"8984",8984,"overpowering","fear"
"8985",8985,"overpowering","negative"
"8986",8986,"overpriced","anger"
